Zaman (sn),Voltaj (V),Label
72.0064,1.6319,1
72.0064,1.6528,1
72.0064,1.6746,1
72.0064,1.6955,1
72.0065,1.7092,1
72.0065,1.7197,1
72.0065,1.7189,1
72.0065,1.7229,1
72.0065,1.7100,1
72.0065,1.6939,1
72.0066,1.6730,1
72.0066,1.6504,1
72.0066,1.6270,1
72.0066,1.6045,1
72.0066,1.5916,1
72.0066,1.5811,1
72.0066,1.5811,1
72.0067,1.5787,1
72.0067,1.5916,1
72.0067,1.6117,1
72.0067,1.6335,1
72.0067,1.6560,1
72.0067,1.6778,1
72.0068,1.7004,1
72.0068,1.7141,1
72.0068,1.7221,1
72.0068,1.7245,1
72.0068,1.7133,1
72.0068,1.7012,1
72.0069,1.6842,1
72.0069,1.6641,1
72.0069,1.6432,1
72.0069,1.6222,1
72.0069,1.6037,1
72.0069,1.5908,1
72.0069,1.5835,1
72.0070,1.5835,1
72.0070,1.5932,1
72.0070,1.6061,1
72.0070,1.6166,1
72.0070,1.6359,1
72.0070,1.6585,1
72.0071,1.6802,1
72.0071,1.6996,1
72.0071,1.7125,1
72.0071,1.7253,1
72.0071,1.7245,1
72.0071,1.7181,1
72.0072,1.7036,1
72.0072,1.6899,1
72.0072,1.6714,1
72.0072,1.6738,1
72.0072,1.6488,1
72.0072,1.6206,1
72.0073,1.6053,1
72.0073,1.5908,1
72.0073,1.5916,1
72.0073,1.5988,1
72.0073,1.6109,1
72.0073,1.6286,1
72.0074,1.6488,1
72.0074,1.6448,1
72.0074,1.6714,1
72.0074,1.6996,1
72.0074,1.7173,1
72.0074,1.7262,1
72.0075,1.7262,1
72.0075,1.7068,1
72.0075,1.6988,1
72.0075,1.6883,1
72.0075,1.6689,1
72.0075,1.6504,1
72.0075,1.6278,1
72.0076,1.6085,1
72.0076,1.5932,1
72.0076,1.5859,1
72.0076,1.5851,1
72.0076,1.6045,1
72.0076,1.6149,1
72.0077,1.6254,1
72.0077,1.6423,1
72.0077,1.6657,1
72.0077,1.6883,1
72.0077,1.7044,1
72.0077,1.7165,1
72.0078,1.7213,1
72.0078,1.7213,1
72.0078,1.7141,1
72.0078,1.7012,1
72.0078,1.6842,1
72.0078,1.6649,1
72.0079,1.6383,1
72.0079,1.6158,1
72.0079,1.5972,1
72.0079,1.5843,1
72.0079,1.5730,1
72.0079,1.5738,1
72.0079,1.5811,1
72.0080,1.5948,1
72.0080,1.6158,1
72.0080,1.6351,1
72.0080,1.6585,1
72.0080,1.6794,1
72.0080,1.7084,1
72.0081,1.7221,1
72.0081,1.7358,1
72.0081,1.7358,1
72.0081,1.7286,1
72.0081,1.7116,1
72.0081,1.6923,1
72.0081,1.6738,1
72.0082,1.6520,1
72.0082,1.6319,1
72.0082,1.6029,1
72.0082,1.5892,1
72.0082,1.5811,1
72.0083,1.5795,1
72.0083,1.5859,1
72.0083,1.5956,1
72.0083,1.6117,1
72.0083,1.6311,1
72.0083,1.6488,1
72.0083,1.6705,1
72.0084,1.6899,1
72.0084,1.7044,1
72.0084,1.7125,1
72.0084,1.7084,1
72.0084,1.7044,1
72.0084,1.6988,1
72.0085,1.6826,1
72.0085,1.6585,1
72.0085,1.6399,1
72.0085,1.6166,1
72.0085,1.5972,1
72.0086,1.5835,1
72.0086,1.5755,1
72.0086,1.5803,1
72.0086,1.5843,1
72.0086,1.5964,1
72.0086,1.6125,1
72.0086,1.6351,1
72.0087,1.6552,1
72.0087,1.6786,1
72.0087,1.6955,1
72.0087,1.7084,1
72.0088,1.7173,1
72.0088,1.7173,1
72.0088,1.7133,1
72.0088,1.6971,1
72.0088,1.6810,1
72.0088,1.6625,1
72.0089,1.6423,1
72.0089,1.6206,1
72.0089,1.6037,1
72.0089,1.5900,1
72.0089,1.5835,1
72.0089,1.5819,1
72.0090,1.5867,1
72.0090,1.6021,1
72.0090,1.6182,1
72.0090,1.6335,1
72.0090,1.6560,1
72.0090,1.6810,1
72.0090,1.7004,1
72.0091,1.7133,1
72.0091,1.7213,1
72.0091,1.7237,1
72.0091,1.7189,1
72.0091,1.7076,1
72.0091,1.6907,1
72.0092,1.6746,1
72.0092,1.6520,1
72.0092,1.6206,1
72.0092,1.6021,1
72.0092,1.5884,1
72.1137,1.5779,1
72.1138,1.5787,1
72.1138,1.5827,1
72.1138,1.5924,1
72.1138,1.6093,1
72.1138,1.6295,1
72.1139,1.6504,1
72.1139,1.6754,1
72.1139,1.6915,1
72.1139,1.7076,1
72.1139,1.7165,1
72.1139,1.7141,1
72.1140,1.7092,1
72.1140,1.6988,1
72.1140,1.6826,1
72.1140,1.6633,1
72.1140,1.6423,1
72.1140,1.6222,1
72.1140,1.6045,1
72.1141,1.5892,1
72.1141,1.5819,1
72.1141,1.5803,1
72.1141,1.5859,1
72.1141,1.5996,1
72.1141,1.6158,1
72.1142,1.6359,1
72.1142,1.6568,1
72.1142,1.6794,1
72.1142,1.7004,1
72.1142,1.7141,1
72.1142,1.7229,1
72.1143,1.7245,1
72.1143,1.7197,1
72.1143,1.7052,1
72.1143,1.6883,1
72.1143,1.6673,1
72.1143,1.6456,1
72.1143,1.6238,1
72.1144,1.6037,1
72.1144,1.5908,1
72.1144,1.5819,1
72.1144,1.5803,1
72.1144,1.5851,1
72.1144,1.5972,1
72.1145,1.6158,1
72.1145,1.6351,1
72.1145,1.6577,1
72.1145,1.6762,1
72.1145,1.6931,1
72.1145,1.7068,1
72.1146,1.7149,1
72.1146,1.7157,1
72.1146,1.7100,1
72.1146,1.6971,1
72.1146,1.6802,1
72.1146,1.6609,1
72.1146,1.6391,1
72.1147,1.6198,1
72.1147,1.6029,1
72.1147,1.5875,1
72.1147,1.5795,1
72.1147,1.5779,1
72.1148,1.5827,1
72.1148,1.5948,1
72.1148,1.6109,1
72.1148,1.6303,1
72.1148,1.6512,1
72.1148,1.6730,1
72.1148,1.6899,1
72.1149,1.7044,1
72.1149,1.7125,1
72.1149,1.7149,1
72.1149,1.7092,1
72.1149,1.6988,1
72.1149,1.6834,1
72.1150,1.6633,1
72.1150,1.6423,1
72.1150,1.6206,1
72.1150,1.6053,1
72.1150,1.5916,1
72.1150,1.5827,1
72.1151,1.5811,1
72.1151,1.5875,1
72.1151,1.5996,1
72.1151,1.6158,1
72.1151,1.6351,1
72.1151,1.6568,1
72.1151,1.6762,1
72.1152,1.6915,1
72.1152,1.7060,1
72.1152,1.7157,1
72.1152,1.7173,1
72.1152,1.7133,1
72.1152,1.7004,1
72.1153,1.6842,1
72.1153,1.6649,1
72.1153,1.6432,1
72.1153,1.6262,1
72.1153,1.6069,1
72.1153,1.5924,1
72.1153,1.5851,1
72.1154,1.5835,1
72.1154,1.5875,1
72.1154,1.5988,1
72.1154,1.6149,1
72.1154,1.6359,1
72.1154,1.6577,1
72.1155,1.6770,1
72.1155,1.6996,1
72.1155,1.7125,1
72.1155,1.7189,1
72.1155,1.7213,1
72.1155,1.7165,1
72.1155,1.7044,1
72.1156,1.6883,1
72.1156,1.6673,1
72.1156,1.6456,1
72.1156,1.6230,1
72.1156,1.6037,1
72.1156,1.5900,1
72.1157,1.5819,1
72.1157,1.5803,1
72.1157,1.5851,1
72.1157,1.5964,1
72.1157,1.6149,1
72.1157,1.6351,1
72.1158,1.6568,1
72.1158,1.6770,1
72.1158,1.6947,1
72.1158,1.7092,1
72.1158,1.7173,1
72.1158,1.7181,1
72.1158,1.7149,1
72.1159,1.7036,1
72.1159,1.6859,1
72.1159,1.6665,1
72.1159,1.6456,1
72.1159,1.6262,1
72.1159,1.6077,1
72.1160,1.5924,1
72.1160,1.5835,1
72.1160,1.5819,1
72.1160,1.5859,1
72.1160,1.5972,1
72.1160,1.6125,1
72.1161,1.6327,1
72.1161,1.6528,1
72.1161,1.6746,1
72.1161,1.6955,1
72.1161,1.7100,1
72.1161,1.7181,1
72.1161,1.7197,1
72.1162,1.7141,1
72.1162,1.7036,1
72.1162,1.6875,1
72.1162,1.6673,1
72.1162,1.6456,1
72.1162,1.6238,1
72.1163,1.6029,1
72.1163,1.5884,1
72.1163,1.5811,1
72.1163,1.5795,1
72.1163,1.5843,1
72.1163,1.5948,1
72.1164,1.6125,1
72.1164,1.6327,1
72.1164,1.6544,1
72.1164,1.6738,1
72.1164,1.6923,1
72.1164,1.7068,1
72.1164,1.7165,1
72.1165,1.7181,1
72.1165,1.7133,1
72.1165,1.7020,1
72.1165,1.6859,1
72.1165,1.6665,1
72.1165,1.6448,1
72.1166,1.6238,1
72.1166,1.6053,1
72.1166,1.5908,1
72.1166,1.5827,1
72.1166,1.5811,1
72.1166,1.5859,1
72.1166,1.5964,1
72.1167,1.6117,1
72.1167,1.6303,1
72.1167,1.6520,1
72.1167,1.6754,1
72.1167,1.6955,1
72.1167,1.7100,1
72.1168,1.7173,1
72.1168,1.7197,1
72.1168,1.7157,1
72.1168,1.7052,1
72.1168,1.6883,1
72.1168,1.6681,1
72.1169,1.6456,1
72.1169,1.6230,1
72.1169,1.6029,1
72.1169,1.5884,1
72.1169,1.5795,1
72.1169,1.5763,1
72.1169,1.5811,1
72.1170,1.5916,1
72.1170,1.6093,1
72.1170,1.6311,1
72.1170,1.6536,1
72.1170,1.6746,1
72.1170,1.6915,1
72.1171,1.7068,1
72.1171,1.7173,1
72.1171,1.7229,1
72.1171,1.7181,1
72.1171,1.7084,1
72.1171,1.6923,1
72.2217,1.6714,1
72.2218,1.6496,1
72.2218,1.6295,1
72.2218,1.6117,1
72.2218,1.5972,1
72.2218,1.5884,1
72.2218,1.5843,1
72.2219,1.5875,1
72.2219,1.5972,1
72.2219,1.6125,1
72.2219,1.6335,1
72.2219,1.6544,1
72.2219,1.6762,1
72.2220,1.6963,1
72.2220,1.7108,1
72.2220,1.7173,1
72.2220,1.7189,1
72.2220,1.7165,1
72.2220,1.7068,1
72.2221,1.6915,1
72.2221,1.6697,1
72.2221,1.6496,1
72.2221,1.6270,1
72.2221,1.6069,1
72.2221,1.5932,1
72.2222,1.5835,1
72.2222,1.5811,1
72.2222,1.5851,1
72.2222,1.5948,1
72.2222,1.6109,1
72.2222,1.6311,1
72.2223,1.6512,1
72.2223,1.6714,1
72.2223,1.6891,1
72.2223,1.7036,1
72.2223,1.7133,1
72.2223,1.7165,1
72.2224,1.7125,1
72.2224,1.7020,1
72.2224,1.6859,1
72.2224,1.6665,1
72.2224,1.6456,1
72.2224,1.6254,1
72.2224,1.6069,1
72.2225,1.5916,1
72.2225,1.5835,1
72.2225,1.5811,1
72.2225,1.5859,1
72.2225,1.5956,1
72.2225,1.6109,1
72.2226,1.6295,1
72.2226,1.6512,1
72.2226,1.6730,1
72.2226,1.6939,1
72.2226,1.7092,1
72.2226,1.7173,1
72.2227,1.7197,1
72.2227,1.7157,1
72.2227,1.7060,1
72.2227,1.6907,1
72.2227,1.6722,1
72.2227,1.6504,1
72.2228,1.6286,1
72.2228,1.6085,1
72.2228,1.5932,1
72.2228,1.5835,1
72.2228,1.5819,1
72.2228,1.5859,1
72.2229,1.5956,1
72.2229,1.6125,1
72.2229,1.6327,1
72.2229,1.6536,1
72.2229,1.6746,1
72.2229,1.6923,1
72.2229,1.7076,1
72.2230,1.7173,1
72.2230,1.7213,1
72.2230,1.7157,1
72.2230,1.7052,1
72.2230,1.6891,1
72.2230,1.6705,1
72.2231,1.6496,1
72.2231,1.6286,1
72.2231,1.6109,1
72.2231,1.5956,1
72.2231,1.5859,1
72.2231,1.5811,1
72.2232,1.5851,1
72.2232,1.5956,1
72.2232,1.6117,1
72.2232,1.6295,1
72.2232,1.6512,1
72.2232,1.6746,1
72.2233,1.6955,1
72.2233,1.7100,1
72.2233,1.7189,1
72.2233,1.7221,1
72.2233,1.7197,1
72.2233,1.7100,1
72.2234,1.6931,1
72.2234,1.6730,1
72.2234,1.6512,1
72.2234,1.6286,1
72.2234,1.6077,1
72.2234,1.5956,1
72.2234,1.5851,1
72.2235,1.5819,1
72.2235,1.5843,1
72.2235,1.5948,1
72.2235,1.6109,1
72.2235,1.6303,1
72.2235,1.6520,1
72.2236,1.6714,1
72.2236,1.6891,1
72.2236,1.7020,1
72.2236,1.7125,1
72.2236,1.7157,1
72.2236,1.7116,1
72.2236,1.7020,1
72.2237,1.6867,1
72.2237,1.6665,1
72.2237,1.6456,1
72.2237,1.6254,1
72.2237,1.6077,1
72.2238,1.5924,1
72.2238,1.5835,1
72.2238,1.5811,1
72.2238,1.5851,1
72.2238,1.5948,1
72.2238,1.6093,1
72.2239,1.6286,1
72.2239,1.6496,1
72.2239,1.6714,1
72.2239,1.6915,1
72.2239,1.7060,1
72.2239,1.7157,1
72.2239,1.7173,1
72.2240,1.7133,1
72.2240,1.7036,1
72.2240,1.6883,1
72.2240,1.6689,1
72.2240,1.6480,1
72.2240,1.6262,1
72.2241,1.6061,1
72.2241,1.5908,1
72.2241,1.5819,1
72.2241,1.5795,1
72.2241,1.5835,1
72.2241,1.5940,1
72.2241,1.6101,1
72.2242,1.6464,1
72.2242,1.6665,1
72.2242,1.6714,1
72.2242,1.6899,1
72.2242,1.7036,1
72.2243,1.7141,1
72.2243,1.7173,1
72.2243,1.7141,1
72.2243,1.7036,1
72.2243,1.6883,1
72.2243,1.6536,1
72.2243,1.6335,1
72.2244,1.6295,1
72.2244,1.6101,1
72.2244,1.5964,1
72.2244,1.5867,1
72.2244,1.5859,1
72.2244,1.5875,1
72.2245,1.5972,1
72.2245,1.6109,1
72.2245,1.6295,1
72.2245,1.6504,1
72.2245,1.6730,1
72.2245,1.6939,1
72.2246,1.7068,1
72.2246,1.7157,1
72.2246,1.7173,1
72.2246,1.7149,1
72.2246,1.7060,1
72.2246,1.6907,1
72.2246,1.6520,1
72.2247,1.6327,1
72.2247,1.6117,1
72.2247,1.5932,1
72.2247,1.5811,1
72.2247,1.5730,1
72.2247,1.5698,1
72.2248,1.5738,1
72.2248,1.5843,1
72.2248,1.6004,1
72.2248,1.6399,1
72.2248,1.6601,1
72.2248,1.6778,1
72.2249,1.6939,1
72.2249,1.7076,1
72.2249,1.7157,1
72.2249,1.7181,1
72.2249,1.7141,1
72.2250,1.7036,1
72.2250,1.6875,1
72.2250,1.6681,1
72.2250,1.6472,1
72.2250,1.6270,1
72.2250,1.6077,1
72.2251,1.5932,1
72.2251,1.5835,1
72.2251,1.5811,1
72.2251,1.5843,1
72.2251,1.5940,1
72.2251,1.6093,1
72.2251,1.6262,1
72.2252,1.6480,1
72.2252,1.6714,1
72.2252,1.6931,1
72.2252,1.7084,1
72.2252,1.7181,1
72.2253,1.7221,1
72.3290,1.7189,1
72.3291,1.7100,1
72.3291,1.6955,1
72.3291,1.6778,1
72.3291,1.6552,1
72.3292,1.6327,1
72.3292,1.6125,1
72.3292,1.5980,1
72.3292,1.5884,1
72.3292,1.5835,1
72.3292,1.5867,1
72.3293,1.5956,1
72.3293,1.6117,1
72.3293,1.6311,1
72.3293,1.6528,1
72.3293,1.6730,1
72.3293,1.6907,1
72.3294,1.7052,1
72.3294,1.7157,1
72.3294,1.7189,1
72.3294,1.7157,1
72.3294,1.7060,1
72.3294,1.6899,1
72.3295,1.6705,1
72.3295,1.6496,1
72.3295,1.6295,1
72.3295,1.6109,1
72.3295,1.5956,1
72.3295,1.5859,1
72.3295,1.5827,1
72.3296,1.5859,1
72.3296,1.5948,1
72.3296,1.6101,1
72.3296,1.6286,1
72.3296,1.6504,1
72.3296,1.6705,1
72.3297,1.6923,1
72.3297,1.7076,1
72.3297,1.7181,1
72.3297,1.7197,1
72.3297,1.7181,1
72.3297,1.7100,1
72.3297,1.6947,1
72.3298,1.6754,1
72.3298,1.6544,1
72.3298,1.6343,1
72.3298,1.6133,1
72.3298,1.5972,1
72.3298,1.5859,1
72.3299,1.5835,1
72.3299,1.5843,1
72.3299,1.5932,1
72.3299,1.6085,1
72.3299,1.6303,1
72.3299,1.6520,1
72.3300,1.6722,1
72.3300,1.6891,1
72.3300,1.7052,1
72.3300,1.7157,1
72.3300,1.7205,1
72.3300,1.7181,1
72.3300,1.7076,1
72.3301,1.6915,1
72.3301,1.6705,1
72.3301,1.6496,1
72.3301,1.6262,1
72.3301,1.6085,1
72.3301,1.5940,1
72.3302,1.5843,1
72.3302,1.5803,1
72.3302,1.5835,1
72.3302,1.5932,1
72.3302,1.6093,1
72.3302,1.6278,1
72.3303,1.6488,1
72.3303,1.6722,1
72.3303,1.6931,1
72.3303,1.7084,1
72.3303,1.7189,1
72.3303,1.7221,1
72.3303,1.7197,1
72.3304,1.7100,1
72.3304,1.6947,1
72.3304,1.6754,1
72.3304,1.6568,1
72.3304,1.6335,1
72.3304,1.6133,1
72.3305,1.5964,1
72.3305,1.5859,1
72.3305,1.5819,1
72.3305,1.5835,1
72.3305,1.5932,1
72.3305,1.6085,1
72.3305,1.6295,1
72.3306,1.6488,1
72.3306,1.6649,1
72.3306,1.6842,1
72.3306,1.7004,1
72.3306,1.7116,1
72.3306,1.7157,1
72.3307,1.7133,1
72.3307,1.7012,1
72.3307,1.6867,1
72.3307,1.6673,1
72.3307,1.6464,1
72.3307,1.6311,1
72.3307,1.6125,1
72.3308,1.5956,1
72.3308,1.5859,1
72.3308,1.5827,1
72.3308,1.5859,1
72.3308,1.5972,1
72.3308,1.6117,1
72.3308,1.6286,1
72.3309,1.6488,1
72.3309,1.6786,1
72.3309,1.6979,1
72.3309,1.7125,1
72.3309,1.7205,1
72.3309,1.7229,1
72.3310,1.7189,1
72.3310,1.7100,1
72.3310,1.6947,1
72.3310,1.6762,1
72.3310,1.6544,1
72.3310,1.6262,1
72.3310,1.6077,1
72.3311,1.5956,1
72.3311,1.5867,1
72.3311,1.5835,1
72.3311,1.5867,1
72.3311,1.5972,1
72.3311,1.6125,1
72.3312,1.6327,1
72.3312,1.6552,1
72.3312,1.6754,1
72.3312,1.6939,1
72.3312,1.7068,1
72.3313,1.7189,1
72.3313,1.7245,1
72.3313,1.7221,1
72.3313,1.7116,1
72.3313,1.6963,1
72.3313,1.6770,1
72.3313,1.6544,1
72.3314,1.6343,1
72.3314,1.6149,1
72.3314,1.5988,1
72.3314,1.5859,1
72.3314,1.5811,1
72.3314,1.5827,1
72.3315,1.5875,1
72.3315,1.6021,1
72.3315,1.6206,1
72.3315,1.6423,1
72.3315,1.6641,1
72.3315,1.6851,1
72.3315,1.7012,1
72.3316,1.7125,1
72.3316,1.7157,1
72.3316,1.7149,1
72.3316,1.7181,1
72.3316,1.7020,1
72.3316,1.6834,1
72.3316,1.6601,1
72.3317,1.6359,1
72.3317,1.6166,1
72.3317,1.6021,1
72.3317,1.5900,1
72.3317,1.5859,1
72.3317,1.5867,1
72.3318,1.5948,1
72.3318,1.6117,1
72.3318,1.6303,1
72.3318,1.6528,1
72.3318,1.6754,1
72.3318,1.6923,1
72.3318,1.7060,1
72.3319,1.7197,1
72.3319,1.7262,1
72.3319,1.7245,1
72.3319,1.7084,1
72.3319,1.6939,1
72.3319,1.6754,1
72.3320,1.6544,1
72.3320,1.6351,1
72.3320,1.6182,1
72.3320,1.6029,1
72.3320,1.5924,1
72.3320,1.5867,1
72.3320,1.5892,1
72.3321,1.5980,1
72.3321,1.6117,1
72.3321,1.6303,1
72.3321,1.6512,1
72.3321,1.6738,1
72.3321,1.6923,1
72.3321,1.7084,1
72.3322,1.7157,1
72.3322,1.7173,1
72.3322,1.7157,1
72.3322,1.7076,1
72.3322,1.6931,1
72.3322,1.6738,1
72.3323,1.6504,1
72.3323,1.6278,1
72.3323,1.6061,1
72.3323,1.5916,1
72.3323,1.5803,1
72.3323,1.5771,1
72.3324,1.5779,1
72.3324,1.5867,1
72.3324,1.6021,1
72.3324,1.6214,1
72.4342,1.6448,1
72.4342,1.6625,1
72.4342,1.6818,1
72.4342,1.6963,1
72.4343,1.7084,1
72.4343,1.7149,1
72.4343,1.7125,1
72.4343,1.7012,1
72.4343,1.6883,1
72.4343,1.6697,1
72.4344,1.6480,1
72.4344,1.6303,1
72.4344,1.6125,1
72.4344,1.5972,1
72.4344,1.5859,1
72.4344,1.5819,1
72.4344,1.5835,1
72.4345,1.5932,1
72.4345,1.6053,1
72.4345,1.6238,1
72.4345,1.6448,1
72.4345,1.6673,1
72.4345,1.6875,1
72.4346,1.7036,1
72.4346,1.7149,1
72.4346,1.7205,1
72.4346,1.7189,1
72.4346,1.7100,1
72.4346,1.6963,1
72.4346,1.6770,1
72.4347,1.6544,1
72.4347,1.6311,1
72.4347,1.6101,1
72.4347,1.5948,1
72.4347,1.5835,1
72.4347,1.5779,1
72.4348,1.5803,1
72.4348,1.5908,1
72.4348,1.6053,1
72.4348,1.6254,1
72.4348,1.6472,1
72.4348,1.6681,1
72.4348,1.6875,1
72.4349,1.7036,1
72.4349,1.7149,1
72.4349,1.7197,1
72.4349,1.7181,1
72.4349,1.7084,1
72.4349,1.6931,1
72.4350,1.6754,1
72.4350,1.6552,1
72.4350,1.6343,1
72.4350,1.6149,1
72.4350,1.6004,1
72.4350,1.5900,1
72.4350,1.5859,1
72.4351,1.5875,1
72.4351,1.5964,1
72.4351,1.6109,1
72.4351,1.6286,1
72.4351,1.6496,1
72.4351,1.6697,1
72.4351,1.6915,1
72.4352,1.7060,1
72.4352,1.7149,1
72.4352,1.7189,1
72.4352,1.7181,1
72.4352,1.7100,1
72.4352,1.6955,1
72.4353,1.6778,1
72.4353,1.6560,1
72.4353,1.6359,1
72.4353,1.6141,1
72.4353,1.5980,1
72.4353,1.5875,1
72.4354,1.5827,1
72.4354,1.5843,1
72.4354,1.5932,1
72.4354,1.6069,1
72.4354,1.6262,1
72.4354,1.6472,1
72.4354,1.6673,1
72.4355,1.6875,1
72.4355,1.7036,1
72.4355,1.7149,1
72.4355,1.7197,1
72.4355,1.7189,1
72.4355,1.7084,1
72.4355,1.6923,1
72.4356,1.6730,1
72.4356,1.6528,1
72.4356,1.6319,1
72.4356,1.6117,1
72.4356,1.5940,1
72.4356,1.5843,1
72.4357,1.5787,1
72.4357,1.5803,1
72.4357,1.5884,1
72.4357,1.6037,1
72.4357,1.6214,1
72.4357,1.6415,1
72.4358,1.6641,1
72.4358,1.6851,1
72.4358,1.7020,1
72.4358,1.7100,1
72.4358,1.7141,1
72.4358,1.7125,1
72.4358,1.7044,1
72.4359,1.6907,1
72.4359,1.6738,1
72.4359,1.6520,1
72.4359,1.6311,1
72.4359,1.6101,1
72.4359,1.5948,1
72.4360,1.5851,1
72.4360,1.5811,1
72.4360,1.5827,1
72.4360,1.5924,1
72.4360,1.6069,1
72.4360,1.6270,1
72.4360,1.6488,1
72.4361,1.6705,1
72.4361,1.6899,1
72.4361,1.7060,1
72.4361,1.7165,1
72.4361,1.7213,1
72.4361,1.7197,1
72.4362,1.7100,1
72.4362,1.6955,1
72.4362,1.6746,1
72.4362,1.6520,1
72.4362,1.6295,1
72.4362,1.6101,1
72.4363,1.5940,1
72.4363,1.5835,1
72.4363,1.5795,1
72.4363,1.5835,1
72.4363,1.5932,1
72.4363,1.6077,1
72.4364,1.6270,1
72.4364,1.6488,1
72.4364,1.6722,1
72.4364,1.6931,1
72.4364,1.7084,1
72.4364,1.7197,1
72.4364,1.7237,1
72.4365,1.7197,1
72.4365,1.7116,1
72.4365,1.6955,1
72.4365,1.6778,1
72.4365,1.6568,1
72.4365,1.6343,1
72.4366,1.6133,1
72.4366,1.5980,1
72.4366,1.5867,1
72.4366,1.5819,1
72.4366,1.5827,1
72.4366,1.5908,1
72.4367,1.6069,1
72.4367,1.6254,1
72.4367,1.6464,1
72.4367,1.6689,1
72.4367,1.6883,1
72.4368,1.7044,1
72.4368,1.7157,1
72.4368,1.7205,1
72.4368,1.7189,1
72.4368,1.7100,1
72.4368,1.6955,1
72.4368,1.6754,1
72.4369,1.6544,1
72.4369,1.6327,1
72.4369,1.6133,1
72.4369,1.5964,1
72.4369,1.5851,1
72.4369,1.5811,1
72.4369,1.5827,1
72.4370,1.5908,1
72.4370,1.6045,1
72.4370,1.6230,1
72.4370,1.6440,1
72.4370,1.6657,1
72.4370,1.6867,1
72.4371,1.7044,1
72.4371,1.7165,1
72.4371,1.7197,1
72.4371,1.7181,1
72.4371,1.7100,1
72.4371,1.6963,1
72.4372,1.6778,1
72.4372,1.6560,1
72.4372,1.6335,1
72.4372,1.6125,1
72.4372,1.5956,1
72.4373,1.5835,1
72.4373,1.5787,1
72.4373,1.5795,1
72.4373,1.5867,1
72.4373,1.6012,1
72.4373,1.6206,1
72.4373,1.6415,1
72.4374,1.6609,1
72.4374,1.6802,1
72.4374,1.6955,1
72.4374,1.7076,1
72.4374,1.7125,1
72.4374,1.7108,1
72.4374,1.7052,1
72.4375,1.6915,1
72.4375,1.6738,1
72.5379,1.6536,1
72.5380,1.6343,1
72.5380,1.6149,1
72.5380,1.5988,1
72.5380,1.5867,1
72.5380,1.5819,1
72.5380,1.5843,1
72.5381,1.5900,1
72.5381,1.6021,1
72.5381,1.6190,1
72.5381,1.6399,1
72.5382,1.6609,1
72.5382,1.6834,1
72.5382,1.7004,1
72.5382,1.7116,1
72.5382,1.7181,1
72.5382,1.7165,1
72.5382,1.7108,1
72.5383,1.6971,1
72.5383,1.6786,1
72.5383,1.6568,1
72.5383,1.6367,1
72.5383,1.6158,1
72.5383,1.5996,1
72.5384,1.5875,1
72.5384,1.5819,1
72.5384,1.5819,1
72.5384,1.5892,1
72.5384,1.6045,1
72.5384,1.6238,1
72.5385,1.6456,1
72.5385,1.6665,1
72.5385,1.6851,1
72.5385,1.7004,1
72.5385,1.7125,1
72.5385,1.7173,1
72.5385,1.7165,1
72.5386,1.7084,1
72.5386,1.6947,1
72.5386,1.6754,1
72.5386,1.6544,1
72.5386,1.6343,1
72.5386,1.6141,1
72.5387,1.5972,1
72.5387,1.5867,1
72.5387,1.5827,1
72.5387,1.5843,1
72.5387,1.5916,1
72.5387,1.6037,1
72.5388,1.6206,1
72.5388,1.6415,1
72.5388,1.6641,1
72.5388,1.6867,1
72.5388,1.7028,1
72.5388,1.7141,1
72.5388,1.7181,1
72.5389,1.7173,1
72.5389,1.7100,1
72.5389,1.6971,1
72.5389,1.6802,1
72.5389,1.6593,1
72.5389,1.6359,1
72.5390,1.6149,1
72.5390,1.5988,1
72.5390,1.5859,1
72.5390,1.5803,1
72.5390,1.5811,1
72.5390,1.5900,1
72.5390,1.6029,1
72.5391,1.6214,1
72.5391,1.6423,1
72.5391,1.6641,1
72.5391,1.6826,1
72.5391,1.6996,1
72.5391,1.7108,1
72.5392,1.7165,1
72.5392,1.7173,1
72.5392,1.7092,1
72.5392,1.6955,1
72.5392,1.6786,1
72.5392,1.6577,1
72.5393,1.6367,1
72.5393,1.6190,1
72.5393,1.6012,1
72.5393,1.5900,1
72.5393,1.5851,1
72.5393,1.5843,1
72.5393,1.5916,1
72.5394,1.6045,1
72.5394,1.6270,1
72.5394,1.6456,1
72.5394,1.6665,1
72.5394,1.6867,1
72.5394,1.7036,1
72.5395,1.7141,1
72.5395,1.7189,1
72.5395,1.7181,1
72.5395,1.7108,1
72.5395,1.6979,1
72.5395,1.6746,1
72.5395,1.6544,1
72.5396,1.6335,1
72.5396,1.6133,1
72.5396,1.5972,1
72.5396,1.5867,1
72.5396,1.5819,1
72.5396,1.5827,1
72.5397,1.5908,1
72.5397,1.6045,1
72.5397,1.6238,1
72.5397,1.6440,1
72.5397,1.6641,1
72.5397,1.6834,1
72.5397,1.6979,1
72.5398,1.7100,1
72.5398,1.7165,1
72.5398,1.7165,1
72.5398,1.7076,1
72.5398,1.6947,1
72.5398,1.6770,1
72.5399,1.6568,1
72.5399,1.6351,1
72.5399,1.6166,1
72.5399,1.6021,1
72.5399,1.5908,1
72.5399,1.5851,1
72.5399,1.5859,1
72.5400,1.5932,1
72.5400,1.6053,1
72.5400,1.6222,1
72.5400,1.6432,1
72.5400,1.6681,1
72.5400,1.6891,1
72.5401,1.7052,1
