Zaman (sn),CH1 (V),CH2 (V),CH3 (V),Label
33.2978,1.6770,1.5094,1.6577,3
33.2978,1.6794,1.5102,1.6577,3
33.2978,1.6818,1.5005,1.6536,3
33.2978,1.6826,1.4925,1.6552,3
33.2978,1.6794,1.4884,1.6536,3
33.2978,1.6697,1.4868,1.6456,3
33.2978,1.6689,1.4820,1.6448,3
33.2978,1.6657,1.4771,1.6464,3
33.2978,1.6673,1.4739,1.6512,3
33.2978,1.6665,1.4812,1.6440,3
33.2978,1.6673,1.4771,1.6448,3
33.2978,1.6657,1.4788,1.6423,3
33.2978,1.6601,1.4852,1.6448,3
33.2978,1.6577,1.4965,1.6383,3
33.3466,1.6617,1.4916,1.6407,3
33.3466,1.6665,1.4900,1.6440,3
33.3466,1.6609,1.4884,1.6407,3
33.3466,1.6601,1.4900,1.6383,3
33.3466,1.6649,1.4957,1.6335,3
33.3466,1.6641,1.4981,1.6367,3
33.3466,1.6617,1.4957,1.6440,3
33.3466,1.6617,1.4981,1.6488,3
33.3466,1.6770,1.4941,1.6480,3
33.3466,1.6754,1.4876,1.6480,3
33.3466,1.6689,1.4941,1.6464,3
33.3466,1.6681,1.4965,1.6496,3
33.3466,1.6697,1.5166,1.6504,3
33.3466,1.6697,1.5158,1.6528,3
33.3466,1.6649,1.5215,1.6488,3
33.3466,1.6657,1.5174,1.6480,3
33.3466,1.6673,1.5134,1.6383,3
33.3466,1.6665,1.5118,1.6303,3
33.3466,1.6528,1.5118,1.6278,3
33.3466,1.6568,1.5094,1.6335,3
33.3466,1.6585,1.5102,1.6327,3
33.3466,1.6601,1.5094,1.6303,3
33.3466,1.6568,1.4981,1.6270,3
33.3466,1.6633,1.5094,1.6286,3
33.3466,1.6649,1.5053,1.6303,3
33.3466,1.6649,1.5029,1.6303,3
33.3466,1.6649,1.5118,1.6375,3
33.3466,1.6689,1.5070,1.6432,3
33.3466,1.6673,1.5078,1.6480,3
33.3466,1.6665,1.5045,1.6432,3
33.3466,1.6689,1.5029,1.6440,3
33.3466,1.6794,1.5070,1.6440,3
33.3466,1.6826,1.5142,1.6448,3
33.3466,1.6770,1.5110,1.6440,3
33.3466,1.6730,1.5086,1.6448,3
33.3466,1.6754,1.5086,1.6488,3
33.3466,1.6722,1.5094,1.6480,3
33.3466,1.6657,1.5158,1.6407,3
33.3466,1.6657,1.5158,1.6375,3
33.3466,1.6625,1.5037,1.6407,3
33.3466,1.6609,1.5142,1.6456,3
33.3466,1.6504,1.5134,1.6432,3
33.3466,1.6512,1.5134,1.6415,3
33.3466,1.6520,1.5013,1.6432,3
33.3466,1.6552,1.4949,1.6456,3
33.3466,1.6528,1.4965,1.6432,3
33.3466,1.6552,1.4916,1.6407,3
33.3466,1.6577,1.4908,1.6448,3
33.3474,1.6577,1.4973,1.6359,3
33.3474,1.6891,1.5166,1.6359,3
33.3474,1.6883,1.5102,1.6295,3
33.3474,1.6859,1.5102,1.6295,3
33.3474,1.6834,1.4989,1.6311,3
33.3474,1.6818,1.5070,1.6311,3
33.3474,1.6810,1.5078,1.6311,3
33.3474,1.6794,1.5013,1.6335,3
33.3474,1.6778,1.5005,1.6319,3
33.3474,1.6778,1.4997,1.6383,3
33.3474,1.6802,1.4973,1.6456,3
33.3474,1.6512,1.4997,1.6480,3
33.3474,1.6512,1.4997,1.6480,3
33.3474,1.6552,1.4957,1.6464,3
33.3474,1.6568,1.4933,1.6407,3
33.3474,1.6625,1.4876,1.6367,3
33.3474,1.6601,1.4908,1.6391,3
33.3474,1.6625,1.5062,1.6343,3
33.3474,1.6697,1.5118,1.6375,3
33.3474,1.6722,1.5142,1.6303,3
33.3474,1.6697,1.5158,1.6278,3
33.3474,1.6762,1.5118,1.6278,3
33.3474,1.6802,1.5029,1.6335,3
33.3474,1.6786,1.4981,1.6343,3
33.3474,1.6762,1.4949,1.6407,3
33.3474,1.6730,1.5263,1.6464,3
33.3474,1.6738,1.5271,1.6432,3
33.3474,1.6722,1.5223,1.6464,3
33.3474,1.6641,1.5231,1.6432,3
33.3474,1.6633,1.5199,1.6448,3
33.3474,1.6673,1.5134,1.6496,3
33.3474,1.6609,1.5158,1.6520,3
33.3474,1.6577,1.5271,1.6536,3
33.3474,1.6585,1.5352,1.6536,3
33.3474,1.6625,1.5416,1.6528,3
33.3474,1.6633,1.5158,1.6472,3
33.3474,1.6617,1.5142,1.6520,3
33.3474,1.6633,1.5126,1.6488,3
33.3474,1.6738,1.5078,1.6472,3
33.3474,1.6488,1.5070,1.6568,3
33.3474,1.6480,1.5078,1.6625,3
33.3474,1.6528,1.5045,1.6617,3
33.3474,1.6552,1.5029,1.6568,3
33.3474,1.6552,1.5045,1.6577,3
33.3474,1.6528,1.5094,1.6456,3
33.3474,1.6528,1.5134,1.6448,3
33.3474,1.6568,1.5199,1.6407,3
33.3965,1.6568,1.5190,1.6464,3
33.3965,1.6472,1.5166,1.6448,3
33.3965,1.6714,1.5021,1.6367,3
33.3965,1.6681,1.5037,1.6327,3
33.3965,1.6633,1.5062,1.6286,3
33.3965,1.6593,1.5045,1.6343,3
33.3965,1.6585,1.5078,1.6351,3
33.3965,1.6407,1.5078,1.6544,3
33.3965,1.6456,1.5062,1.6544,3
33.3965,1.6448,1.5045,1.6577,3
33.3965,1.6488,1.5053,1.6528,3
33.3965,1.6432,1.5094,1.6512,3
33.3965,1.6432,1.5247,1.6472,3
33.3965,1.6464,1.5247,1.6464,3
33.3965,1.6520,1.5231,1.6456,3
33.3965,1.6520,1.5231,1.6391,3
33.3965,1.6512,1.5150,1.6351,3
33.3965,1.6705,1.5110,1.6295,3
33.3965,1.6681,1.5029,1.6311,3
33.3965,1.6665,1.5013,1.6286,3
33.3965,1.6601,1.4981,1.6246,3
33.3965,1.6681,1.4981,1.6278,3
33.3965,1.6665,1.4925,1.6262,3
33.3965,1.6625,1.4957,1.6262,3
33.3965,1.6568,1.5013,1.6238,3
33.3965,1.6585,1.5053,1.6238,3
33.3965,1.6593,1.5142,1.6190,3
33.3965,1.6568,1.5126,1.6222,3
33.3965,1.6528,1.5086,1.6246,3
33.3965,1.6609,1.4973,1.6295,3
33.3965,1.6641,1.4973,1.6327,3
33.3965,1.6633,1.4989,1.6343,3
33.3965,1.6585,1.5110,1.6327,3
33.3965,1.6617,1.5134,1.6343,3
33.3965,1.6625,1.5126,1.6367,3
33.3965,1.6609,1.5070,1.6343,3
33.3965,1.6714,1.4997,1.6399,3
33.3965,1.6786,1.4981,1.6415,3
33.3965,1.6826,1.5037,1.6391,3
33.3965,1.6730,1.5126,1.6359,3
33.3965,1.6705,1.5166,1.6311,3
33.3965,1.6730,1.5231,1.6286,3
33.3965,1.6802,1.5142,1.6375,3
33.3965,1.6714,1.5070,1.6391,3
33.3965,1.6617,1.4989,1.6375,3
33.3973,1.6649,1.4989,1.6399,3
33.3973,1.6552,1.5005,1.6375,3
33.3973,1.6528,1.5150,1.6327,3
33.3973,1.6520,1.5110,1.6327,3
33.3973,1.6601,1.5134,1.6343,3
33.3973,1.6625,1.5134,1.6198,3
33.3973,1.6609,1.5086,1.6230,3
33.3973,1.6633,1.5118,1.6238,3
33.3973,1.6754,1.5150,1.6206,3
33.3973,1.6867,1.5223,1.6278,3
33.3973,1.6842,1.5182,1.6278,3
33.3973,1.6794,1.4933,1.6327,3
33.3973,1.6786,1.4763,1.6375,3
33.3973,1.6730,1.4876,1.6375,3
33.3973,1.6673,1.4900,1.6327,3
33.3973,1.6641,1.4933,1.6488,3
33.3973,1.6722,1.4957,1.6448,3
33.3973,1.6681,1.4957,1.6359,3
33.3973,1.6601,1.4989,1.6359,3
33.3973,1.6585,1.4941,1.6343,3
33.3973,1.6609,1.5005,1.6335,3
33.3973,1.6617,1.5279,1.6295,3
33.3973,1.6544,1.5360,1.6238,3
33.3973,1.6609,1.5344,1.6254,3
33.3973,1.6625,1.5344,1.6327,3
33.3973,1.6617,1.5223,1.6343,3
33.3973,1.6480,1.5150,1.6375,3
33.3973,1.6488,1.5078,1.6383,3
33.3973,1.6536,1.5045,1.6359,3
33.3973,1.6528,1.5053,1.6295,3
33.3973,1.6496,1.5037,1.6254,3
33.3973,1.6448,1.5045,1.6270,3
33.3973,1.6544,1.5037,1.6295,3
33.3973,1.6528,1.5045,1.6335,3
33.3973,1.6528,1.5070,1.6278,3
33.3973,1.6577,1.5118,1.6270,3
33.3973,1.6536,1.5182,1.6182,3
33.3973,1.6456,1.5231,1.6222,3
33.3973,1.6335,1.5215,1.6295,3
33.3973,1.6367,1.5134,1.6311,3
33.3973,1.6383,1.5110,1.6415,3
33.3973,1.6432,1.5158,1.6456,3
33.3973,1.6472,1.5182,1.6488,3
33.3973,1.6464,1.5239,1.6448,3
33.3973,1.6488,1.5215,1.6432,3
33.3973,1.6432,1.5223,1.6440,3
33.3973,1.6520,1.5158,1.6512,3
33.3973,1.6568,1.5255,1.6496,3
33.3980,1.6689,1.5239,1.6496,3
33.3980,1.6665,1.5344,1.6617,3
33.3980,1.6617,1.5481,1.6552,3
33.3980,1.6625,1.5456,1.6480,3
33.3980,1.6464,1.5400,1.6472,3
33.3980,1.6456,1.5231,1.6504,3
33.3980,1.6423,1.5190,1.6520,3
33.4466,1.6456,1.5142,1.6496,3
33.4466,1.6448,1.5199,1.6512,3
33.4466,1.6432,1.5158,1.6520,3
33.4466,1.6383,1.5215,1.6528,3
33.4466,1.6407,1.5263,1.6448,3
33.4466,1.6448,1.5199,1.6464,3
33.4466,1.6432,1.5190,1.6440,3
33.4466,1.6601,1.5190,1.6415,3
33.4466,1.6617,1.5279,1.6391,3
33.4466,1.6560,1.5215,1.6415,3
33.4466,1.6585,1.5239,1.6335,3
33.4466,1.6593,1.5182,1.6359,3
33.4466,1.6625,1.5150,1.6319,3
33.4466,1.6593,1.5182,1.6367,3
33.4466,1.6617,1.5247,1.6335,3
33.4466,1.6641,1.5190,1.6351,3
33.4466,1.6657,1.5174,1.6399,3
33.4466,1.6577,1.5207,1.6391,3
33.4466,1.6577,1.5182,1.6432,3
33.4466,1.6641,1.5279,1.5875,3
33.4466,1.6810,1.5319,1.6045,3
33.4466,1.6794,1.5400,1.6206,3
33.4466,1.6770,1.5497,1.6254,3
33.4466,1.6810,1.5505,1.6206,3
33.4466,1.6794,1.5360,1.6198,3
33.4466,1.6705,1.5303,1.6166,3
33.4466,1.6697,1.5070,1.6141,3
33.4466,1.6681,1.5037,1.6125,3
33.4466,1.6681,1.5029,1.6109,3
33.4466,1.6665,1.5062,1.6754,3
33.4466,1.6472,1.5094,1.6633,3
33.4466,1.6440,1.5126,1.6423,3
33.4466,1.6512,1.5070,1.6383,3
33.4466,1.6520,1.5021,1.6335,3
33.4466,1.6528,1.5013,1.6327,3
33.4466,1.6625,1.5174,1.6327,3
33.4466,1.6593,1.5416,1.6552,3
33.4466,1.6681,1.5384,1.6496,3
33.4466,1.6673,1.5344,1.6472,3
33.4466,1.6681,1.5279,1.6319,3
33.4466,1.6681,1.5255,1.6343,3
33.4466,1.6722,1.5110,1.6319,3
33.4466,1.6689,1.5110,1.6335,3
33.4466,1.6714,1.5110,1.6327,3
33.4466,1.7084,1.5142,1.6432,3
33.4466,1.7004,1.5053,1.6464,3
33.4466,1.6971,1.5037,1.6303,3
33.4466,1.6883,1.5086,1.6456,3
33.4466,1.6859,1.5190,1.6472,3
33.4466,1.6810,1.5255,1.6520,3
33.4466,1.6786,1.5215,1.6568,3
33.4466,1.6794,1.5319,1.6617,3
33.4466,1.6786,1.5247,1.6746,3
33.4466,1.6778,1.5207,1.6681,3
33.4466,1.6423,1.5190,1.6560,3
33.4466,1.6488,1.5182,1.6633,3
33.4466,1.6593,1.5199,1.6593,3
33.4466,1.6625,1.5199,1.6585,3
33.4466,1.6714,1.5215,1.6593,3
33.4466,1.6778,1.5215,1.6601,3
33.4466,1.6802,1.5271,1.6568,3
33.4466,1.6802,1.5207,1.6593,3
33.4466,1.6786,1.5231,1.6496,3
33.4466,1.6842,1.5239,1.6609,3
33.4466,1.6810,1.5255,1.6665,3
33.4466,1.6786,1.5231,1.6593,3
33.4466,1.6714,1.5231,1.6480,3
33.4466,1.6714,1.5239,1.6391,3
33.4466,1.6649,1.5207,1.6359,3
33.4466,1.6633,1.5126,1.6327,3
33.4466,1.6633,1.5078,1.6343,3
33.4466,1.6641,1.5247,1.6359,3
33.4466,1.6697,1.5271,1.6383,3
33.4466,1.6617,1.5311,1.6383,3
33.4466,1.6601,1.5215,1.6319,3
33.4466,1.6625,1.5303,1.6230,3
33.4466,1.6665,1.5311,1.6383,3
33.4466,1.6641,1.5311,1.6367,3
33.4466,1.6681,1.5327,1.6432,3
33.4466,1.6681,1.5287,1.6440,3
33.4466,1.6665,1.5158,1.6440,3
33.4466,1.6665,1.4997,1.6359,3
33.4466,1.6617,1.4989,1.6303,3
33.4466,1.6609,1.5029,1.6262,3
33.4466,1.6585,1.5231,1.6198,3
33.4466,1.6585,1.5223,1.6278,3
33.4466,1.6560,1.5166,1.6198,3
33.4466,1.6641,1.5190,1.6174,3
33.4466,1.6448,1.5118,1.6061,3
33.4466,1.6448,1.5174,1.6037,3
33.4466,1.6488,1.5352,1.6053,3
33.4466,1.6520,1.5432,1.6101,3
33.4466,1.6544,1.5416,1.6133,3
33.4466,1.6560,1.5392,1.6141,3
33.4466,1.6593,1.5311,1.6222,3
33.4466,1.6585,1.5190,1.6214,3
33.4466,1.6609,1.5247,1.6238,3
33.4466,1.6512,1.5199,1.6295,3
33.4466,1.6601,1.5239,1.6367,3
33.4466,1.6496,1.5287,1.6415,3
33.4966,1.6278,1.5279,1.6375,3
33.4966,1.6230,1.5271,1.6343,3
33.4966,1.6295,1.5319,1.6343,3
33.4966,1.6246,1.5311,1.6303,3
33.4966,1.6359,1.5271,1.6222,3
33.4966,1.6512,1.5360,1.6206,3
33.4966,1.6601,1.5311,1.6158,3
33.4966,1.6673,1.5271,1.6198,3
33.4966,1.6738,1.5231,1.6206,3
33.4966,1.6834,1.5207,1.6166,3
33.4966,1.7036,1.5255,1.6585,3
33.4966,1.7060,1.5247,1.6512,3
33.4966,1.7012,1.5231,1.6512,3
33.4966,1.7149,1.5190,1.6528,3
33.4966,1.7044,1.5174,1.6609,3
33.4966,1.6899,1.5142,1.6609,3
33.4966,1.6818,1.5174,1.6689,3
33.4966,1.6786,1.5279,1.6657,3
33.4966,1.6794,1.5384,1.6601,3
33.4966,1.6738,1.5440,1.6601,3
33.4966,1.6746,1.5344,1.6182,3
33.4966,1.6762,1.5287,1.6367,3
33.4966,1.6778,1.5207,1.6480,3
33.4966,1.6746,1.5207,1.6472,3
33.4966,1.6754,1.5239,1.6472,3
33.4966,1.6818,1.5384,1.6504,3
33.4966,1.6842,1.5376,1.6520,3
33.4966,1.6834,1.5368,1.6568,3
33.4966,1.6899,1.5360,1.6649,3
33.4966,1.7028,1.5327,1.6738,3
33.4966,1.7052,1.5352,1.6746,3
33.4966,1.7060,1.5352,1.6673,3
33.4966,1.7068,1.5384,1.6585,3
33.4966,1.7020,1.5376,1.6609,3
33.4966,1.7068,1.5360,1.6665,3
33.4966,1.7004,1.5207,1.6681,3
33.4966,1.7004,1.5271,1.6665,3
33.4966,1.7044,1.5279,1.6657,3
33.4966,1.6988,1.5231,1.6625,3
33.4966,1.6963,1.5142,1.6577,3
33.4966,1.6931,1.5142,1.6657,3
33.4966,1.6915,1.5174,1.6649,3
33.4966,1.6923,1.5207,1.6665,3
33.4966,1.6971,1.5215,1.6609,3
33.4966,1.6907,1.5263,1.6536,3
33.4966,1.6939,1.5440,1.6512,3
33.4966,1.6955,1.5424,1.6488,3
33.4966,1.6891,1.5400,1.6472,3
33.4966,1.6923,1.5352,1.6496,3
33.4966,1.6915,1.5400,1.6504,3
33.4966,1.6891,1.5384,1.6440,3
33.4966,1.6899,1.5344,1.6423,3
33.4966,1.6875,1.5327,1.6399,3
33.4966,1.6834,1.5360,1.6391,3
33.4966,1.6842,1.5408,1.6391,3
33.4966,1.6802,1.5295,1.6383,3
33.4966,1.6770,1.5255,1.6440,3
33.4966,1.6826,1.5231,1.6456,3
33.4966,1.6786,1.5255,1.6399,3
33.4966,1.6697,1.5271,1.6359,3
33.4966,1.7181,1.5368,1.6343,3
33.4966,1.7108,1.5352,1.6335,3
33.4975,1.7084,1.5376,1.6311,3
33.4975,1.7028,1.5384,1.6375,3
33.4975,1.6988,1.5352,1.6327,3
33.4975,1.7020,1.5344,1.6351,3
33.4975,1.6979,1.5336,1.6311,3
33.4975,1.6947,1.5336,1.6262,3
33.4975,1.6988,1.5319,1.6375,3
33.4975,1.7165,1.5336,1.6383,3
33.4975,1.6689,1.5303,1.6383,3
33.4975,1.6754,1.5416,1.6399,3
33.4975,1.6770,1.5424,1.6432,3
33.4975,1.6818,1.5416,1.6391,3
33.4975,1.6899,1.5408,1.6440,3
33.4975,1.6923,1.5352,1.6432,3
33.4975,1.7092,1.5311,1.6407,3
33.4975,1.7116,1.5247,1.6423,3
33.4975,1.7076,1.5295,1.6270,3
33.4975,1.6947,1.5295,1.6278,3
33.4975,1.6963,1.5319,1.6238,3
33.4975,1.7012,1.5279,1.6278,3
33.4975,1.6996,1.5311,1.6254,3
33.4975,1.6996,1.5279,1.6286,3
33.4975,1.6996,1.5247,1.6295,3
33.4975,1.7060,1.5279,1.6303,3
33.4975,1.6947,1.5295,1.6367,3
33.4975,1.6955,1.5360,1.6327,3
33.4975,1.6963,1.5376,1.6335,3
33.4975,1.7471,1.5392,1.6351,3
33.4975,1.7447,1.5303,1.6399,3
33.4975,1.7326,1.5279,1.6335,3
33.4975,1.7318,1.5231,1.6295,3
33.4975,1.7286,1.5271,1.6270,3
33.4975,1.7318,1.5255,1.6286,3
33.4975,1.7181,1.5287,1.6327,3
33.4975,1.7431,1.5287,1.6278,3
33.4975,1.7382,1.5336,1.6327,3
33.4975,1.7382,1.5344,1.6335,3
33.4975,1.6875,1.5384,1.6343,3
33.5311,1.6883,1.5448,1.6319,3
33.5311,1.6939,1.5424,1.6327,3
33.5311,1.6988,1.5473,1.6383,3
33.5311,1.6996,1.5368,1.6472,3
33.5311,1.7125,1.5336,1.6448,3
33.5311,1.7181,1.5352,1.6407,3
33.5311,1.6915,1.5368,1.6456,3
33.5311,1.6988,1.5384,1.6367,3
33.5311,1.7036,1.5368,1.6383,3
33.5311,1.7060,1.5287,1.6359,3
33.5311,1.7536,1.5223,1.6399,3
33.5311,1.7536,1.5223,1.6423,3
33.5311,1.7527,1.5110,1.6383,3
33.5311,1.7536,1.5223,1.6367,3
33.5311,1.7262,1.5223,1.6303,3
33.5311,1.7237,1.5255,1.6286,3
33.5311,1.7245,1.5239,1.6303,3
33.5311,1.7229,1.5223,1.6399,3
33.5311,1.7205,1.5182,1.6399,3
33.5311,1.7181,1.5207,1.6415,3
33.5311,1.6738,1.5231,1.6383,3
33.5311,1.6851,1.5239,1.6343,3
33.5311,1.6867,1.5400,1.6343,3
33.5311,1.6867,1.5384,1.6295,3
33.5311,1.6963,1.5464,1.6391,3
33.5311,1.6971,1.5448,1.6407,3
33.5311,1.6947,1.5481,1.6343,3
33.5311,1.6963,1.5384,1.6286,3
33.5311,1.6907,1.5376,1.6303,3
33.5311,1.6915,1.5311,1.6295,3
33.5311,1.6988,1.5263,1.6278,3
33.5311,1.6883,1.5247,1.6311,3
33.5311,1.6851,1.5182,1.6359,3
33.5311,1.6834,1.5215,1.6311,3
33.5311,1.6778,1.5182,1.6270,3
33.5311,1.6810,1.5231,1.6286,3
33.5311,1.6794,1.5223,1.6415,3
33.5311,1.6657,1.5263,1.6464,3
33.5311,1.6673,1.5255,1.6432,3
33.5311,1.6673,1.5311,1.6415,3
33.5311,1.6512,1.5376,1.6496,3
33.5311,1.6512,1.5432,1.6536,3
33.5311,1.6504,1.5473,1.6464,3
33.5311,1.6512,1.5440,1.6464,3
33.5311,1.6520,1.5416,1.6440,3
33.5311,1.6480,1.5327,1.6512,3
33.5311,1.6520,1.5319,1.6391,3
33.5311,1.6617,1.5311,1.6303,3
33.5311,1.6552,1.5311,1.6327,3
33.5311,1.6544,1.5344,1.6359,3
33.5311,1.6633,1.5344,1.6311,3
33.5311,1.6657,1.5384,1.6246,3
33.5311,1.6770,1.5384,1.6230,3
33.5311,1.6762,1.5392,1.6295,3
33.5311,1.6673,1.5424,1.6375,3
33.5311,1.6681,1.5432,1.6286,3
33.5311,1.6633,1.5360,1.6270,3
33.5311,1.6673,1.5319,1.6133,3
33.5311,1.6730,1.5327,1.6174,3
33.5311,1.6778,1.5336,1.6182,3
33.5311,1.6722,1.5376,1.6278,3
33.5311,1.6641,1.5319,1.6359,3
33.5311,1.6536,1.5311,1.6415,3
33.5311,1.6528,1.5279,1.6423,3
33.5311,1.6641,1.5247,1.6391,3
33.5311,1.6665,1.5231,1.6391,3
33.5311,1.6697,1.5424,1.6383,3
33.5311,1.6657,1.5497,1.6560,3
33.5311,1.6681,1.5593,1.6504,3
33.5311,1.6633,1.5956,1.6496,3
33.5311,1.6714,1.5859,1.6399,3
33.5311,1.6746,1.5730,1.6335,3
33.5311,1.6754,1.5634,1.6311,3
33.5801,1.6762,1.5601,1.6238,3
33.5801,1.6834,1.5561,1.6238,3
33.5801,1.6714,1.5585,1.6254,3
33.5801,1.6714,1.5464,1.6351,3
33.5801,1.6697,1.5497,1.6343,3
33.5801,1.6746,1.5601,1.6359,3
33.5801,1.6746,1.5247,1.6343,3
33.5801,1.6673,1.5327,1.6278,3
33.5801,1.6705,1.5400,1.6254,3
33.5801,1.6738,1.5505,1.6214,3
33.5801,1.6714,1.5537,1.6270,3
33.5801,1.6649,1.5577,1.6278,3
33.5801,1.6778,1.5577,1.6359,3
33.5801,1.6714,1.5553,1.6295,3
33.5801,1.6714,1.5569,1.6303,3
33.5801,1.6673,1.5440,1.6286,3
33.5801,1.6697,1.5424,1.6319,3
33.5801,1.6730,1.5464,1.6335,3
33.5801,1.6705,1.5497,1.6423,3
33.5801,1.6649,1.5432,1.6456,3
33.5801,1.6714,1.5473,1.6440,3
33.5801,1.6730,1.5537,1.6214,3
33.5801,1.6705,1.5593,1.6125,3
33.5808,1.6536,1.5690,1.6141,3
33.5808,1.6560,1.5642,1.6141,3
33.5808,1.6577,1.5529,1.6166,3
33.5808,1.6593,1.5497,1.6198,3
33.5808,1.6568,1.5416,1.6246,3
33.5808,1.6577,1.5545,1.6190,3
33.5808,1.6601,1.5545,1.6214,3
33.5808,1.6585,1.5545,1.6286,3
33.5808,1.6593,1.5529,1.6512,3
33.5808,1.6601,1.5513,1.6520,3
33.5808,1.6826,1.5448,1.6496,3
33.5808,1.6786,1.5456,1.6488,3
33.5808,1.6754,1.5513,1.6440,3
33.5808,1.6738,1.5513,1.6440,3
33.5808,1.6625,1.5545,1.6448,3
33.5808,1.6609,1.5376,1.6407,3
33.5808,1.6593,1.5368,1.6351,3
33.5808,1.6585,1.5368,1.6278,3
33.5808,1.6560,1.5327,1.6254,3
33.5808,1.6585,1.5303,1.6270,3
33.5808,1.6585,1.5295,1.6262,3
33.5808,1.6633,1.5303,1.6303,3
33.5808,1.6633,1.5311,1.6311,3
33.5808,1.6609,1.5360,1.6295,3
33.5808,1.6722,1.5360,1.6270,3
33.5808,1.6697,1.5416,1.6278,3
33.5808,1.6681,1.5513,1.6327,3
33.5808,1.6673,1.5513,1.6351,3
33.5808,1.6657,1.5545,1.6375,3
33.5808,1.6633,1.5521,1.6327,3
33.5808,1.6633,1.5424,1.6367,3
33.5808,1.6609,1.5336,1.6351,3
33.5808,1.6657,1.5336,1.6407,3
33.5808,1.6673,1.5319,1.6432,3
33.5808,1.6657,1.5376,1.6423,3
33.5808,1.6689,1.5400,1.6440,3
33.5808,1.6746,1.5336,1.6512,3
33.5808,1.6794,1.5336,1.6560,3
33.5808,1.6818,1.5295,1.6552,3
33.5808,1.6802,1.5319,1.6601,3
33.5808,1.6786,1.5400,1.6512,3
33.5808,1.6834,1.5473,1.6480,3
33.5808,1.6746,1.5456,1.6472,3
33.5808,1.6738,1.5424,1.6423,3
33.5808,1.6746,1.5360,1.6464,3
33.5808,1.6810,1.5360,1.6432,3
33.5808,1.6762,1.5352,1.6359,3
33.5808,1.6738,1.5287,1.6270,3
33.5808,1.6754,1.5287,1.6319,3
33.5808,1.6770,1.5263,1.6270,3
33.5808,1.6762,1.5279,1.6319,3
33.5808,1.6714,1.5263,1.6391,3
33.5808,1.6746,1.5344,1.6399,3
33.5808,1.6794,1.5416,1.6375,3
33.5808,1.6794,1.5473,1.6415,3
33.5808,1.6746,1.5448,1.6399,3
33.5808,1.6778,1.5368,1.6423,3
33.5808,1.6794,1.5400,1.6464,3
33.5808,1.6802,1.5360,1.6456,3
33.5808,1.6746,1.5368,1.6488,3
33.5808,1.6762,1.5368,1.6528,3
33.5808,1.6786,1.5424,1.6593,3
33.5808,1.6802,1.5408,1.6560,3
33.5808,1.6786,1.5416,1.6536,3
33.5808,1.6786,1.5368,1.6415,3
33.5808,1.6754,1.5352,1.6504,3
33.5808,1.6754,1.5416,1.6544,3
33.5808,1.6641,1.5416,1.6544,3
33.5808,1.6593,1.5481,1.6464,3
33.5808,1.6657,1.5529,1.6464,3
33.5808,1.6633,1.5497,1.6504,3
33.6296,1.6617,1.5456,1.6375,3
33.6296,1.6633,1.5400,1.6423,3
33.6296,1.6617,1.5360,1.6432,3
33.6296,1.6657,1.5360,1.6512,3
33.6296,1.6697,1.5424,1.6472,3
33.6296,1.6722,1.5448,1.6432,3
33.6296,1.6778,1.5448,1.6448,3
33.6296,1.6770,1.5473,1.6577,3
33.6296,1.6754,1.5497,1.6552,3
33.6296,1.6802,1.5190,1.6472,3
33.6296,1.6826,1.5239,1.6472,3
33.6296,1.6786,1.5279,1.6415,3
33.6296,1.6778,1.5255,1.6464,3
33.6296,1.6762,1.5263,1.6456,3
33.6296,1.6746,1.5150,1.6472,3
33.6296,1.6665,1.5182,1.6391,3
33.6296,1.6722,1.5263,1.6399,3
33.6296,1.6770,1.5215,1.6383,3
33.6296,1.6762,1.5118,1.6391,3
33.6296,1.6931,1.5489,1.6448,3
33.6296,1.6810,1.5424,1.6456,3
33.6296,1.6891,1.5376,1.6552,3
33.6296,1.6915,1.5311,1.6520,3
33.6296,1.6883,1.5327,1.6504,3
33.6296,1.6826,1.5392,1.7020,3
33.6296,1.6915,1.5408,1.6963,3
33.6296,1.6899,1.5352,1.6891,3
33.6296,1.6947,1.5336,1.6754,3
33.6296,1.6955,1.5327,1.6681,3
33.6296,1.6705,1.5247,1.6560,3
33.6296,1.6810,1.5247,1.6488,3
33.6296,1.6754,1.5239,1.6520,3
33.6296,1.6738,1.5311,1.6560,3
33.6296,1.6826,1.5279,1.6528,3
33.6296,1.6859,1.5287,1.6061,3
33.6296,1.6818,1.5303,1.6166,3
33.6296,1.6842,1.5279,1.6198,3
33.6296,1.6834,1.5295,1.6295,3
33.6296,1.6842,1.5336,1.6278,3
33.6296,1.6947,1.5295,1.6359,3
33.6296,1.6979,1.5327,1.6440,3
33.6296,1.7020,1.5360,1.6399,3
33.6296,1.7044,1.5376,1.6407,3
33.6296,1.7020,1.5464,1.6448,3
33.6296,1.7028,1.5432,1.6407,3
33.6296,1.7052,1.5384,1.6448,3
33.6296,1.6988,1.5384,1.6504,3
33.6296,1.6947,1.5400,1.6536,3
33.6296,1.6971,1.5400,1.6609,3
33.6296,1.6923,1.5464,1.6593,3
33.6296,1.6891,1.5448,1.6568,3
33.6296,1.6842,1.5473,1.6544,3
33.6296,1.6842,1.5561,1.6528,3
33.6307,1.6834,1.5553,1.6528,3
33.6307,1.6818,1.5489,1.6496,3
33.6307,1.6826,1.5537,1.6415,3
33.6307,1.6907,1.5376,1.6375,3
33.6307,1.6899,1.5384,1.6351,3
